sample_id,status,num_nodes,num_edges
b9499e3a655e6e30297f071e07fae59f662fa89f,ok,387,1342
23f2cf422f37f69552dd4bd7be63719de8ecb4b7,ok,27,84
baf66ba701a5a4e38959a61626a10ad23c7fdb08,ok,53,172
3304b64b18953a93ab5f86efde6829deb77b5b51,ok,512,1962
7969df8996af60dbffffbfda76934eb062dde4fa,ok,512,1829
9503b8c51be591a333a260433300de2085c49df9,ok,497,1743
85954d7577bb4fadc5d092b057d0b73a8ad24050,ok,512,1820
7765a0d34b39524f82b5bf160443d731105aa82d,ok,512,1844
ff2138a8d1688d239615603ee0737c43e2b43567,ok,512,1822
d1ee46f5d28494dfcd126698b97d1b9a7f262bfc,ok,25,78
8e695c4e1e30e5604be060d82edeb492c8409c6c,ok,512,1812
57d2156073f1e2a346ade4e88dfbc9547287e924,ok,512,1804
dbfa9bda9e02b261efb48a259dffbbe2fdb35b48,ok,56,180
5a4db34f6a9b0f97ce13f804a689c4eecf91eb1d,ok,512,1770
93edf6269a42b1518f683fb8cc8a76774d6a508f,ok,440,1556
397486be762e3e878a969bef453c8b485bc97a1a,ok,512,1888
352db168a68be6f844323d32998c0006586c5f5a,ok,260,900
2955db400cf88295f7e1fc53ef87516ab93c9497,ok,512,1771
3afcaf462f5c13df8f18e7dfba89ab00009cf2a4,ok,37,118
efd357bf49a94d01adae455a18c758366615f4c5,ok,512,1803
1fd4db70156c5d37b735344211d1945263ce8a56,ok,507,1798
186a1971073af2616501fed2c1144a5f4dd07d87,ok,195,700
0a66953df2bcd6603292b40781836bf510ec98f1,ok,149,508
173a001ee2953dd8584c47b72f3db26ce5ea34ae,ok,129,446
0432b5209816e4b34157c9ee70eda9ebbe56b47e,ok,233,788
b092e1f5733383305483a0bf9b06a1cc2a03c3ae,ok,435,1584
bc4792019a2f8eb7b79816aab799f3ee30d0c32d,ok,64,206
7038ad886597e9fbcbf5197d1c6bdbfcbeea06d6,ok,449,1538
8e6c111f24130c3dba7147d9035c214beecff4fd,ok,197,686
c917ce253014d2b3bbcd8cc5e9b0b569f14ba5f8,ok,466,1634
64ac266c32b345d74af6946303e0f053c967c868,ok,512,1764
8920d9d0f60aa08a4fa40f4d70f8e686e54d6c3f,ok,16,48
6547eb45393967a42516b5ea585906d7368dd545,ok,512,1812
5779d1633e33307f754462b8736a70cc51e4dc93,ok,512,1865
c73cdcabe3cc18cac17212f0c5bc1cfd033f327b,ok,299,1050
71d7f682447c43ac7ce1bcd21b8b67c0d6c35289,ok,34,108
34fb54b449004c5cd76da33d90fc4ab74c8943cc,ok,512,1780
f6f6a4e7755389f0a2a669300f6c372ef7a74c54,ok,512,1734
42b0e00f0bf9f70151592a3081524c96fe69fa31,ok,512,1805
6d2254cc55382532a19f630dc296a65b6f7857f4,ok,512,1808
5badccf7f4aa5a2b4768cff91333cf5013e6e9e6,ok,24,74
d7a86cf059e0d3e0a55532bccd048ac559608e2a,ok,115,418
e8eabd1025fe5c6c2739f557b0ec5d85c245d70d,ok,140,476
8c1f4e01e86ef3781bf179eb8e635df79037d301,ok,512,1838
77ba64a69f7edc433c81f66d0b24ee5aee050e8d,ok,189,670
05f14dd08d01eb4e01603488d18e7cbde40760d0,ok,512,1873
9abf77bc009df4e2dcea367835d7b8710b0fc9cf,ok,512,1768
a55959da87012dd04d696cd07ca2e41e1b1c0880,ok,512,1904
5d02c42fe386eb130dd3df0821452a207ad87bde,ok,284,1060
7defcc36f83c370717390bdc3addfd64a3761c7b,ok,298,1034
ba24dc7e544146c96a26d0457b83a8b8035c5497,ok,62,208
9b627104730ae0a68cbea3a9c648c555a3eaafd6,ok,203,698
da78d1c566d3acee860568c88226fb7165ed1468,ok,512,1830
3e8cbc88c7b6627745f48e38becf3bb164cc0b8b,ok,512,1812
be46335458f936e266ed5ce360771c357b9c98de,ok,82,272
2a06ac458e074edc0cebfd94df98ff6fee86d7ab,ok,426,1531
182fa7d1c461a28b8317e747761a3711afc845af,ok,512,1740
